q0,q1,q2,q3,q4,q5
0.0721891651152552,0.07115229010504245,0.07166788124795537,0.058770178637881594,0.0684819479287004,0.06385093649350644
0.073774264003656,0.07270288438090874,0.07329017946340145,0.06015264760204018,0.07006644872926389,0.06528658327345224
0.07535526516253528,0.07424821911524287,0.07490981530231794,0.06153713460142851,0.07165052334328834,0.06671942115501935
0.07693182610188856,0.0757879276402423,0.07652641550046614,0.06292342892072599,0.07323382721697481,0.06814910457477814
0.07850360867931658,0.0773216495033478,0.07813961228147312,0.06431132077651837,0.07481601812139385,0.06957529168445939
0.0800702792418137,0.07884903065897014,0.07974904356009072,0.06570060138234499,0.07639675631871017,0.07099764451756961
0.08163150876467404,0.08036972365522027,0.08135435314020431,0.06709106301280653,0.07797570472644386,0.07241582915331465
0.0831869729874402,0.08188338781551198,0.08295519090744441,0.06848249906670766,0.07955252907966331,0.0738295158777322
0.08473635254682223,0.08338968941491012,0.08455121301625924,0.06987470412920982,0.08112689809100607,0.07523837934193597
0.08627933310651659,0.08488830185110256,0.08614208207131165,0.07126747403296993,0.0826984836084257,0.07664209871737664
0.08781560548385557,0.08637890580987695,0.08772746730306795,0.07266060591824268,0.08426696077056428,0.0780403578480263
0.08934486577322187,0.08786118942498859,0.08930704473745256,0.07405389829192262,0.08583200815965254,0.07943284539939538
0.09086681546616247,0.08933484843231,0.09088049735944699,0.07544715108550554,0.08739330795183992,0.08081925500429332
0.09238116156814084,0.09079958631815709,0.09244751527051658,0.07684016571194772,0.0889505460648607,0.08219928540524643
0.09388761671186653,0.09225511446169168,0.09400779583975524,0.07823274512140307,0.09050341230294283,0.0835726405934883
0.0953858992671442,0.09370115227130443,0.09556104384864253,0.07962469385581873,0.09205160049886842,0.08493902994444134
0.09687573344718721,0.09513742731488715,0.09710697162931392,0.08101581810237113,0.09359480865309752,0.08629816834960939
0.09835684941134147,0.09656367544390883,0.09864529919625084,0.08240592574572449,0.09513273906986813,0.08764977634480466
0.09982898336416896,0.09797964091121328,0.1001757543713018,0.08379482641909497,0.09666509849018814,0.08899358023463393
0.10129187765084212,0.09938507648246285,0.10169807290195375,0.0851823315541048,0.09819159822163719,0.09032931221317243
0.10274528084880268,0.10077974354115612,0.10321199857277613,0.08656825442941082,0.09971195426489775,0.09165671048075563
0.10418894785564108,0.10216341218715358,0.10471728330996874,0.08795241021809366,0.10122588743693907,0.09297551935682191
0.1056226399731546,0.10353586132865007,0.10621368727894825,0.08933461603379357,0.10273312349077776,0.09428548938874236
0.1070461249875456,0.10489687876753788,0.10770097897491596,0.09071469097558085,0.10423339323174295,0.09558637745657601
0.10845917724572259,0.10624626127810934,0.10917893530635442,0.09209245617154853,0.10572643263017598,0.0968779468736917
0.10986157772767054,0.10758381467905344,0.11064734167140702,0.09346773482111706,0.10721198293049643,0.09815996748320073
0.11125311411485836,0.10890935389870579,0.11210599202710127,0.09484035223604037,0.10868979075657038,0.09943221575014743
0.11263358085465461,0.11022270303351721,0.11355468895138188,0.09621013588010456,0.11015960821331815,0.10069447484940722
0.11400277922072455,0.11152369539971009,0.11499324369792616,0.09757691540751061,0.11162119298450164,0.10194653474924456
0.11536051736938462,0.11281217357809914,0.11642147624372155,0.09894052269993364,0.1130743084266353,0.10318819229048716
0.11670661039189308,0.11408798945205616,0.11783921532938947,0.10030079190225237,0.11451872365896595,0.10441925126127412
0.1180408803626571,0.11535100423860588,0.11924629849224731,0.10165755945694253,0.11595421364947027,0.10563952246734004
0.11936315638334064,0.11660108851264343,0.1206425720921064,0.10301066413712986,0.1173805592968224,0.1068488237977996
0.12067327462285898,0.11783812222427112,0.12202789132980937,0.10435994707829785,0.11879754750828461,0.10804698028639971
0.12197107835324847,0.11906199470925567,0.12340212025851725,0.10570525180864783,0.12020497127348043,0.1092338241682104
0.12325641798140326,0.1202726046926145,0.12476513178776248,0.10704642427810823,0.1216026297340084,0.11040919493172752
0.12452915107667267,0.12146986028534287,0.12611680768029035,0.108383312885992,0.12299032824886201,0.1115729393663643
