tau1,tau2,tau3,tau4,tau5,tau6
-40.53231968143306,-168.00554534229087,-51.42233400902209,1.1176895731311611,-0.18301795637255244,-0.019906330848229202
-40.353667822060586,-167.5026541089574,-51.22105911362472,1.1210636696292964,-0.18394048332563964,-0.019370258194780377
-40.15698689019951,-166.9748218271973,-51.00987091676964,1.124583876005179,-0.18488594263250047,-0.018805613400664015
-39.942586960874,-166.42270673130338,-50.78902727003399,1.1282461639532386,-0.1858534907838503,-0.018213245490933158
-39.710785170693256,-165.8469824322711,-50.55879235020039,1.132046420139865,-0.1868422819842435,-0.017594014148420784
-39.4619054713733,-165.24833733302398,-50.319436421749856,1.1359804571052752,-0.18785147015331718,-0.01694878871537057
-39.19627838447449,-164.62747403271527,-50.07123559423813,1.1400440241093088,-0.18888021087813767,-0.016278447208698695
-38.9142407603309,-163.98510871959462,-49.814471574442805,1.1442328178858858,-0.18992766330118516,-0.015583875349068849
-38.61613554065148,-163.32197055722793,-49.54943141523471,1.1485424932798356,-0.19099299194588645,-0.014865965607759647
-38.30231152243316,-162.63880105929422,-49.27640725931757,1.1529686737451281,-0.19207536847812515,-0.014125616268666496
-37.97312312526462,-161.93635345738528,-48.99569607961459,1.1575069616819804,-0.1931739733980863,-0.013363730507730277
-37.62893016249365,-161.21539206068982,-48.70759941599126,1.1621529485731943,-0.19428799765892885,-0.01258121549106578
-37.2700976130652,-160.47669160649986,-48.41242310793764,1.1669022249076744,-0.19541664421029148,-0.011778981490938832
-36.896995397087494,-159.72103660757605,-48.11047702556895,1.1717503898660884,-0.19655912946611323,-0.010957941023246306
-36.50999815366476,-158.94922068910938,-47.80207479627602,1.1766930607433055,-0.19771468469184064,-0.010119008001963775
-36.10948502008271,-158.16204592252006,-47.48753352980971,1.1817258820911578,-0.19888255731087184,-0.009263096916029015
-35.69583941375254,-157.36032215252044,-47.16717354058134,1.1868445345558876,-0.20006201212838068,-0.008391122025640314
-35.26944881540301,-156.544866319792,-46.84131806801544,1.1920447434016412,-0.2012523324721385,-0.007503996579162148
-34.8307045544019,-155.7165017807706,-46.51029299572586,1.1973222866844773,-0.20245282124647765,-0.006602632053425834
-34.38000159527731,-154.87605762091422,-46.17442656813094,1.2026730030809645,-0.20366280190032993,-0.005687937411745071
-33.91773832511176,-154.02436796739272,-45.83404910679527,1.2080927993457033,-0.20488161931297263,-0.004760818385660212
-33.44431634310269,-153.16227129788774,-45.48949272538419,1.2135776573817059,-0.20610864058735515,-0.0038221767769608256
-32.960140250117654,-152.29060974836935,-45.14109104433026,1.21912364091502,-0.207343255760407,-0.0028729097821321298
-32.4656174391801,-151.41022841797832,-44.78917890456205,1.2247269017649705,-0.20858487842602114,-0.0019139093363218038
-31.961157886925253,-150.52197467428624,-44.43409208159707,1.2303836856963897,-0.2098329462722876,-0.0009460614793768557
-31.447173945027682,-149.62669745815447,-44.076166999770074,1.236090337843314,-0.21108692153237824,2.9754256681344474e-05
-30.92408013235981,-148.725246587519,-43.71574044639821,1.2418433076984918,-0.21234629134987923,0.001012665440616083
-30.39229292705112,-147.81847206343127,-43.35314928714857,1.2476391536696032,-0.21361056806342468,0.002001807313978329
-29.852230558289047,-146.9072233776341,-42.988730182443305,1.253474547186295,-0.21487928940612788,0.0029963233418404834
-29.304312797932017,-145.992348820261,-42.62281930436353,1.259346276367407,-0.2161520186268473,0.003995365746189394
-28.74896075321244,-145.07469479160451,-42.25575205564188,1.2652512492239718,-0.21742834452527093,0.004998096016685856
-28.186596656534544,-144.155105116781,-41.887862790269146,1.2711864964317623,-0.21870788141965325,0.006003685404088863
-27.617643657035334,-143.23442036355502,-41.519484535910024,1.2771491736469958,-0.21999026903075877,0.007011315394913911
-27.042525610675572,-142.31347716497947,-41.15094871876071,1.2831365633693428,-0.22127517229310323,0.008020178165803079
-26.461666868991163,-141.39310754551536,-40.782584890376725,1.2891460763749978,-0.22256228109925436,0.0090294770226069
-25.87549206865354,-140.47413825412121,-40.41472045781963,1.2951752526983529,-0.22385130996835692,0.010038426819109212
-25.28442591886471,-139.5573901028319,-40.04768041659536,1.3012217621904523,-0.2251419976543876,0.011046254359714087
-24.688892987973446,-138.6436773099251,-39.681787086052324,1.3072834046480926,-0.2264341066865758,0.012052198786417846
-24.089317490469995,-137.73380685252687,-39.31735984909599,1.3133581095202451,-0.22772742284677144,0.013055511946977027
-23.48612307154721,-136.82857782651334,-38.95471489541756,1.3194439352179435,-0.2290217545959275,0.014055458748507652
-22.879732591640657,-135.92878081156556,-38.5941649674693,1.3255390680150818,-0.2303169324346714,0.01505131749680942
-22.270567909717816,-135.03519724816755,-38.23601911173685,1.3316418205656873,-0.23161280821869348,0.01604238021801028
-21.659049665424018,-134.14859882271026,-37.88058243383369,1.337750630052568,-0.23290925442434118,0.017027952967090434
-21.04559706151712,-133.26974686083327,-37.52815585756936,1.343864055965476,-0.23420616336072797,0.018007356122598458
