x1,y1,z1,torso_lift_joint,arm_right_1_joint,arm_right_2_joint,arm_right_3_joint,arm_right_4_joint,arm_right_5_joint,arm_right_6_joint,arm_right_7_joint,gripper_right_tool_mount_joint
0.387863336626552,-1.0429260596102417,0.9223397261218036,0.2524727424809093,-2.2165360776498195,-0.6569469820050522,0.5328706104853072,0.6470748156715171,1.0107864304380263,0.6774226701140283,0.4539503365343094,0.0
0.1744438927906151,-0.3264248988783195,0.8964164754691158,0.2715114549422111,-0.1998360589081915,-1.562778484160489,1.911897031524378,-2.120825380952371,2.9385451175752584,2.435783626279892,-2.1716622256895093,0.0
0.8789034304245412,-0.3412088932112306,0.7964939571939368,0.2532515056288738,-0.0017411791226131,0.5799440781313512,2.0949402857466457,-0.5014814336886434,-0.8302754073415526,2.01149424638634,0.506580187435258,0.0
0.8806426839991676,-0.2033207317758483,1.2707539161487824,0.1077363106148891,-4.173714016841059,-1.3255346081204469,-1.366654429331826,-1.023662708836833,0.5361424225401615,-0.1102407491019167,-0.7658528418223488,0.0
0.7656615872359327,-0.6251340529724022,0.3707018715677406,0.1934451135564556,-3.756428356838776,0.1104325525960587,0.0342010793888134,0.0250095348534815,2.69108617986393,1.0941545130086012,0.5004320427474258,0.0
0.8482076781539168,-0.1971008001358012,1.2321694439254196,0.0359450745920982,-4.0216125123354365,-0.9486302396310776,-1.868013529001881,-1.3761217296956731,3.2103541018031967,-0.6504631476160455,-1.3435610652505885,0.0
1.0115278804526378,0.0721029455805046,0.9180950182417382,0.0403056114791812,-0.9271505468734368,0.827216274337651,-2.02556882861999,0.0999941181521448,-0.8582913214665888,0.9412215645331956,1.1396950422717247,0.0
0.0388474616772828,-0.3410059178853968,1.4420159106905104,0.0966559564900951,-1.9714143069901733,-1.9702209357018707,1.9203317900552903,-1.7985005156345115,-0.2969944854728522,1.6606317378651394,-1.79389774268101,0.0
-0.1052570279156968,-0.7763733471364944,0.7029443548890281,0.2940867888387813,-1.0898342210136696,-1.9662474223218875,0.8538876527644848,-0.2541896818475296,2.192573986215204,1.921788407331906,0.971804001279052,0.0
0.0937819303015963,0.0458529995546221,1.526695020319239,0.176532431377758,-3.2745285102195,-1.853507064564508,-0.7196780978847784,0.3057274257580931,0.5280254239527791,1.690474949649012,1.3472268142033217,0.0
0.2650712964658782,-0.481829685663985,0.1091583191907063,0.1831823430557289,-2.649492349755619,0.7746762438343955,-1.4556928301180163,-1.202943628372972,0.1302186893305303,0.7384226121936776,-0.0032118909303278,0.0
-0.2736470689280001,-0.5325603915166552,1.031357820891448,0.2335323369553947,-0.4967626625382629,-1.8032301707479248,1.8967643964839844,-2.096008305631528,2.5435002128430795,-1.1996675447132008,-1.359097841578384,0.0
0.6589249194232504,0.1365096921191775,0.5439817193439614,0.070250079206768,-0.2546038676824901,-0.6001218482742738,-0.7282424284314994,-1.6975891889821848,-1.1255664716981544,-0.4885101120804388,1.8426482643833872,0.0
0.7063109865206053,-0.6104516120192027,0.4215930725689464,0.2995539690547275,-3.212957920555743,0.5211590779342326,-1.791201529388689,-0.2030503837511462,2.306009302516397,1.0345733370397774,-0.0198839649204449,0.0
